metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status
"TDS2";"2019-06-06T00:00:00Z";3247,56;"m3";"flow";"measured";"2019-06-05T00:00:00Z";"2019-06-06T00:00:00Z";2,0399999999999636;2,0128376611170324;0,013494550210202908;"larger";"ok";16,4000799656;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-07T00:00:00Z";3249,4;"m3";"flow";"measured";"2019-06-06T00:00:00Z";"2019-06-07T00:00:00Z";1,8400000000001455;1,9757676814535343;0,06871641981384528;"smaller";"ok";17,712663571;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-08T00:00:00Z";3251,25;"m3";"flow";"measured";"2019-06-07T00:00:00Z";"2019-06-08T00:00:00Z";1,849999999999909;1,9124202415681535;0,03263939599230599;"smaller";"ok";19,9556864103;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-09T00:00:00Z";3252,94;"m3";"flow";"measured";"2019-06-08T00:00:00Z";"2019-06-09T00:00:00Z";1,6900000000000546;1,8842722742053495;0,10310201814502895;"smaller";"ok";20,9523570538;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-10T00:00:00Z";3254,4;"m3";"flow";"measured";"2019-06-09T00:00:00Z";"2019-06-10T00:00:00Z";1,4600000000000364;1,8932346600731544;0,22883304917752664;"smaller";"critical";20,635014534;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-11T00:00:00Z";3255,74;"m3";"flow";"measured";"2019-06-10T00:00:00Z";"2019-06-11T00:00:00Z";1,3399999999996908;1,9253614435438013;0,3040267818320388;"smaller";"critical";19,4974609216;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-12T00:00:00Z";3257,95;"m3";"flow";"measured";"2019-06-11T00:00:00Z";"2019-06-12T00:00:00Z";2,2100000000000364;2,0316840781872485;0,08776754404252093;"larger";"ok";15,7327610652;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-13T00:00:00Z";3259,93;"m3";"flow";"measured";"2019-06-12T00:00:00Z";"2019-06-13T00:00:00Z";1,9800000000000182;1,9827987821136246;0,001411531083664957;"smaller";"ok";17,4637045066;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-14T00:00:00Z";3261,71;"m3";"flow";"measured";"2019-06-13T00:00:00Z";"2019-06-14T00:00:00Z";1,7800000000002;1,9839931487698548;0,10281948246451234;"smaller";"ok";17,4214140574;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-15T00:00:00Z";3263,6;"m3";"flow";"measured";"2019-06-14T00:00:00Z";"2019-06-15T00:00:00Z";1,8899999999998727;2,020927315427188;0,06478576167873681;"smaller";"ok";16,1136393547;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-16T00:00:00Z";3265,2;"m3";"flow";"measured";"2019-06-15T00:00:00Z";"2019-06-16T00:00:00Z";1,599999999999909;2,0496555708529343;0,21938104003781844;"smaller";"ok";15,0964217186;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-17T00:00:00Z";3266,56;"m3";"flow";"measured";"2019-06-16T00:00:00Z";"2019-06-17T00:00:00Z";1,3600000000001273;2,02769573205259;0,32928793087539304;"smaller";"critical";15,8739814758;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-18T00:00:00Z";3268,41;"m3";"flow";"measured";"2019-06-17T00:00:00Z";"2019-06-18T00:00:00Z";1,849999999999909;2,0448289558391557;0,09527885219098575;"smaller";"ok";15,2673237745;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-19T00:00:00Z";3270,64;"m3";"flow";"measured";"2019-06-18T00:00:00Z";"2019-06-19T00:00:00Z";2,230000000000018;2,272949516801701;0,018895939608072673;"smaller";"ok";14,6731686592;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-20T00:00:00Z";3272,72;"m3";"flow";"measured";"2019-06-19T00:00:00Z";"2019-06-20T00:00:00Z";2,0799999999999272;2,1399658621798356;0,02802187793726079;"smaller";"ok";14,870217522;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-21T00:00:00Z";3275,13;"m3";"flow";"measured";"2019-06-20T00:00:00Z";"2019-06-21T00:00:00Z";2,4100000000003092;2,6036446055153046;0,07437443847167072;"smaller";"ok";14,1831603845;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-22T00:00:00Z";3277,5;"m3";"flow";"measured";"2019-06-21T00:00:00Z";"2019-06-22T00:00:00Z";2,369999999999891;2,9973307392585635;0,2092964687019667;"smaller";"ok";13,5998149713;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-23T00:00:00Z";3279,93;"m3";"flow";"measured";"2019-06-22T00:00:00Z";"2019-06-23T00:00:00Z";2,4299999999998363;2,835700941588248;0,14306901536703745;"smaller";"ok";13,8393103282;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-24T00:00:00Z";3282,03;"m3";"flow";"measured";"2019-06-23T00:00:00Z";"2019-06-24T00:00:00Z";2,100000000000364;2,2279879060978023;0,05744551204571044;"smaller";"ok";14,7397906383;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-25T00:00:00Z";3283,83;"m3";"flow";"measured";"2019-06-24T00:00:00Z";"2019-06-25T00:00:00Z";1,7999999999997272;2,015404411366467;0,10687900162960004;"smaller";"ok";16,3091957966;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-26T00:00:00Z";3285,86;"m3";"flow";"measured";"2019-06-25T00:00:00Z";"2019-06-26T00:00:00Z";2,0300000000002;1,9474235225375058;0,04240293726918557;"larger";"ok";18,7162810167;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-27T00:00:00Z";3287,64;"m3";"flow";"measured";"2019-06-26T00:00:00Z";"2019-06-27T00:00:00Z";1,7799999999997453;1,88513019112514;0,05576813294929387;"smaller";"ok";20,9219797055;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-28T00:00:00Z";3289,69;"m3";"flow";"measured";"2019-06-27T00:00:00Z";"2019-06-28T00:00:00Z";2,050000000000182;1,894867538220612;0,08186981868149378;"larger";"ok";20,5771971544;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-29T00:00:00Z";3291,46;"m3";"flow";"measured";"2019-06-28T00:00:00Z";"2019-06-29T00:00:00Z";1,7699999999999818;1,8800975807731914;0,058559503452970736;"smaller";"ok";21,1001756986;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-06-30T00:00:00Z";3293,16;"m3";"flow";"measured";"2019-06-29T00:00:00Z";"2019-06-30T00:00:00Z";1,699999999999818;1,9389234968029718;0,12322481892509268;"smaller";"ok";19,0172521671;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-01T00:00:00Z";3295,07;"m3";"flow";"measured";"2019-06-30T00:00:00Z";"2019-07-01T00:00:00Z";1,9100000000003092;1,9783838527315736;0,03456551297507109;"smaller";"ok";17,6200294892;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-02T00:00:00Z";3296,79;"m3";"flow";"measured";"2019-07-01T00:00:00Z";"2019-07-02T00:00:00Z";1,7199999999998;1,936715600613801;0,11189851547915335;"smaller";"ok";19,095429937;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-03T00:00:00Z";3298,92;"m3";"flow";"measured";"2019-07-02T00:00:00Z";"2019-07-03T00:00:00Z";2,130000000000109;1,9578798829092945;0,0879114794494207;"larger";"ok";18,3460394541;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-04T00:00:00Z";3300,8;"m3";"flow";"measured";"2019-07-03T00:00:00Z";"2019-07-04T00:00:00Z";1,8800000000001091;1,9301566067016567;0,025985770547011483;"smaller";"ok";19,3276725213;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-05T00:00:00Z";3302,84;"m3";"flow";"measured";"2019-07-04T00:00:00Z";"2019-07-05T00:00:00Z";2,0399999999999636;1,9245869502859918;0,05996769836604241;"larger";"ok";19,5248843829;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-06T00:00:00Z";3305,13;"m3";"flow";"measured";"2019-07-05T00:00:00Z";"2019-07-06T00:00:00Z";2,2899999999999636;1,9731918399703374;0,16055618800571803;"larger";"ok";17,8038696448;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-07T00:00:00Z";3307,02;"m3";"flow";"measured";"2019-07-06T00:00:00Z";"2019-07-07T00:00:00Z";1,8899999999998727;1,9538049248371216;0,032656752998290274;"smaller";"ok";18,490326643;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-08T00:00:00Z";3308,61;"m3";"flow";"measured";"2019-07-07T00:00:00Z";"2019-07-08T00:00:00Z";1,5900000000001455;1,8996470360860689;0,16300240529098686;"smaller";"critical";20,4079634349;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-09T00:00:00Z";3310,39;"m3";"flow";"measured";"2019-07-08T00:00:00Z";"2019-07-09T00:00:00Z";1,7799999999997453;1,9151242356761895;0,07055638123065926;"smaller";"ok";19,8599426746;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-10T00:00:00Z";3312,32;"m3";"flow";"measured";"2019-07-09T00:00:00Z";"2019-07-10T00:00:00Z";1,930000000000291;1,9451774860311029;0,007802622711709266;"smaller";"ok";18,795809269;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-11T00:00:00Z";3314,11;"m3";"flow";"measured";"2019-07-10T00:00:00Z";"2019-07-11T00:00:00Z";1,7899999999999636;1,8671318579395344;0,04131034324736407;"smaller";"ok";21,5592694283;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-12T00:00:00Z";3315,73;"m3";"flow";"measured";"2019-07-11T00:00:00Z";"2019-07-12T00:00:00Z";1,6199999999998909;1,848474095484153;0,12360145919406033;"smaller";"critical";22,2199083964;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-13T00:00:00Z";3317,25;"m3";"flow";"measured";"2019-07-12T00:00:00Z";"2019-07-13T00:00:00Z";1,5199999999999818;1,8400911111150555;0,17395394672664083;"smaller";"critical";22,5167353153;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-14T00:00:00Z";3318,77;"m3";"flow";"measured";"2019-07-13T00:00:00Z";"2019-07-14T00:00:00Z";1,5199999999999818;1,8837889675379065;0,19311556326470752;"smaller";"critical";20,9694701036;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-15T00:00:00Z";3320,39;"m3";"flow";"measured";"2019-07-14T00:00:00Z";"2019-07-15T00:00:00Z";1,6199999999998909;1,9928603353515852;0,18709807643690868;"smaller";"ok";17,107442379;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-16T00:00:00Z";3322,02;"m3";"flow";"measured";"2019-07-15T00:00:00Z";"2019-07-16T00:00:00Z";1,6300000000001091;1,9721914069283013;0,1735082131105911;"smaller";"ok";17,8392932415;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-17T00:00:00Z";3323,72;"m3";"flow";"measured";"2019-07-16T00:00:00Z";"2019-07-17T00:00:00Z";1,699999999999818;1,8878988978504525;0,09952805103312189;"smaller";"ok";20,8239446084;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-18T00:00:00Z";3325,21;"m3";"flow";"measured";"2019-07-17T00:00:00Z";"2019-07-18T00:00:00Z";1,4900000000002365;1,8129172356690937;0,17812023037536961;"smaller";"critical";23,4789150556;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-19T00:00:00Z";3327,09;"m3";"flow";"measured";"2019-07-18T00:00:00Z";"2019-07-19T00:00:00Z";1,8800000000001091;1,878694971995349;0,0006946460304698196;"larger";"ok";21,1498396397;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-20T00:00:00Z";3329,04;"m3";"flow";"measured";"2019-07-19T00:00:00Z";"2019-07-20T00:00:00Z";1,949999999999818;1,926993901975674;0,011938853569052145;"larger";"ok";19,4396584034;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-21T00:00:00Z";3331,04;"m3";"flow";"measured";"2019-07-20T00:00:00Z";"2019-07-21T00:00:00Z";2;1,9480379759557274;0,026674030324680676;"larger";"ok";18,6945242882;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-22T00:00:00Z";3332,99;"m3";"flow";"measured";"2019-07-21T00:00:00Z";"2019-07-22T00:00:00Z";1,949999999999818;1,9389995406424292;0,005673265581973394;"larger";"ok";19,0145595868;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-23T00:00:00Z";3334,97;"m3";"flow";"measured";"2019-07-22T00:00:00Z";"2019-07-23T00:00:00Z";1,9800000000000182;1,9439515014983817;0,018543928937450656;"larger";"ok";18,8392192523;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-24T00:00:00Z";3336,97;"m3";"flow";"measured";"2019-07-23T00:00:00Z";"2019-07-24T00:00:00Z";2;1,9216602192562535;0,040766718256813675;"larger";"ok";19,6285148462;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-25T00:00:00Z";3338,87;"m3";"flow";"measured";"2019-07-24T00:00:00Z";"2019-07-25T00:00:00Z";1,900000000000091;1,8965001380545052;0,0018454319487558762;"larger";"ok";20,5193896294;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-26T00:00:00Z";3340,74;"m3";"flow";"measured";"2019-07-25T00:00:00Z";"2019-07-26T00:00:00Z";1,8699999999998909;1,8394980520050137;0,01658166909262594;"larger";"ok";22,5377345085;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-27T00:00:00Z";3342,51;"m3";"flow";"measured";"2019-07-26T00:00:00Z";"2019-07-27T00:00:00Z";1,7700000000004366;1,8470870700771536;0,04173439970726288;"smaller";"ok";22,2690205574;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-28T00:00:00Z";3344,27;"m3";"flow";"measured";"2019-07-27T00:00:00Z";"2019-07-28T00:00:00Z";1,7599999999997635;1,7850729408944752;0,014045891526509825;"smaller";"ok";24,4648331801;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-29T00:00:00Z";3345,85;"m3";"flow";"measured";"2019-07-28T00:00:00Z";"2019-07-29T00:00:00Z";1,5799999999999272;1,7582630268024555;0,10138587008037932;"smaller";"ok";25,4141256809;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-30T00:00:00Z";3347,32;"m3";"flow";"measured";"2019-07-29T00:00:00Z";"2019-07-30T00:00:00Z";1,4700000000002547;1,8633563124499615;0,2111009632572729;"smaller";"critical";21,6929549376;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-07-31T00:00:00Z";3349,1;"m3";"flow";"measured";"2019-07-30T00:00:00Z";"2019-07-31T00:00:00Z";1,7799999999997453;1,8162323052635239;0,019949158022779162;"smaller";"ok";23,3615341981;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-01T00:00:00Z";3350,87;"m3";"flow";"measured";"2019-07-31T00:00:00Z";"2019-08-01T00:00:00Z";1,7699999999999818;1,7307170560368592;0,0226974962927077;"larger";"ok";26,3894806703;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-02T00:00:00Z";3352,53;"m3";"flow";"measured";"2019-08-01T00:00:00Z";"2019-08-02T00:00:00Z";1,6600000000003092;1,8867958105111555;0,12020156566353865;"smaller";"critical";20,8630030155;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-03T00:00:00Z";3354,28;"m3";"flow";"measured";"2019-08-02T00:00:00Z";"2019-08-03T00:00:00Z";1,75;1,8980150781729535;0,07798414242074099;"smaller";"ok";20,4657482306;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-04T00:00:00Z";3356;"m3";"flow";"measured";"2019-08-03T00:00:00Z";"2019-08-04T00:00:00Z";1,7199999999998;1,8827657800390891;0,08645036029702534;"smaller";"ok";21,0056993961;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-05T00:00:00Z";3357,68;"m3";"flow";"measured";"2019-08-04T00:00:00Z";"2019-08-05T00:00:00Z";1,6799999999998363;1,8954106959819668;0,11364855988138832;"smaller";"ok";20,5579648813;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-06T00:00:00Z";3359,48;"m3";"flow";"measured";"2019-08-05T00:00:00Z";"2019-08-06T00:00:00Z";1,800000000000182;1,9452591129938437;0,0746734005888302;"smaller";"ok";18,792919;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-07T00:00:00Z";3361,43;"m3";"flow";"measured";"2019-08-06T00:00:00Z";"2019-08-07T00:00:00Z";1,949999999999818;1,9654790729290272;0,007875470740139537;"smaller";"ok";18,076965332;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-08T00:00:00Z";3363,36;"m3";"flow";"measured";"2019-08-07T00:00:00Z";"2019-08-08T00:00:00Z";1,930000000000291;1,8541417444293447;0,04091286752960386;"larger";"ok";22,0192267895;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-09T00:00:00Z";3365,29;"m3";"flow";"measured";"2019-08-08T00:00:00Z";"2019-08-09T00:00:00Z";1,9299999999998363;1,7863802089842227;0,08039710152033042;"larger";"ok";24,4185450872;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-10T00:00:00Z";3367,07;"m3";"flow";"measured";"2019-08-09T00:00:00Z";"2019-08-10T00:00:00Z";1,7800000000002;1,9026989256147075;0,06448677926008023;"smaller";"ok";20,2999013265;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-11T00:00:00Z";3369;"m3";"flow";"measured";"2019-08-10T00:00:00Z";"2019-08-11T00:00:00Z";1,9299999999998363;1,9341081603287567;0,0021240592502448593;"smaller";"ok";19,1877548695;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-12T00:00:00Z";3370,9;"m3";"flow";"measured";"2019-08-11T00:00:00Z";"2019-08-12T00:00:00Z";1,900000000000091;2,0106188590357745;0,05501731894066322;"smaller";"ok";16,4786438942;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-13T00:00:00Z";3373,04;"m3";"flow";"measured";"2019-08-12T00:00:00Z";"2019-08-13T00:00:00Z";2,1399999999998727;2,02941867300999;0,05448916404512564;"larger";"ok";15,8129751285;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-14T00:00:00Z";3375,41;"m3";"flow";"measured";"2019-08-13T00:00:00Z";"2019-08-14T00:00:00Z";2,369999999999891;2,019049147899292;0,17381986588377202;"larger";"ok";16,1801420053;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-15T00:00:00Z";3377,79;"m3";"flow";"measured";"2019-08-14T00:00:00Z";"2019-08-15T00:00:00Z";2,380000000000109;1,9891736754439304;0,19647672266171365;"larger";"ok";17,2379806042;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-16T00:00:00Z";3380,28;"m3";"flow";"measured";"2019-08-15T00:00:00Z";"2019-08-16T00:00:00Z";2,4900000000002365;1,963054484178404;0,26843142667146846;"larger";"critical";18,1628158092;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-17T00:00:00Z";3382,41;"m3";"flow";"measured";"2019-08-16T00:00:00Z";"2019-08-17T00:00:00Z";2,1299999999996544;1,894774917835369;0,12414407640196731;"larger";"critical";20,5804766814;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-18T00:00:00Z";3384,48;"m3";"flow";"measured";"2019-08-17T00:00:00Z";"2019-08-18T00:00:00Z";2,0700000000001637;1,9430606839874007;0,0653295684786683;"larger";"ok";18,8707615534;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-19T00:00:00Z";3386,64;"m3";"flow";"measured";"2019-08-18T00:00:00Z";"2019-08-19T00:00:00Z";2,1599999999998545;1,9751593599316262;0,0935826464527029;"larger";"ok";17,7342031797;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-20T00:00:00Z";3388,81;"m3";"flow";"measured";"2019-08-19T00:00:00Z";"2019-08-20T00:00:00Z";2,1700000000000728;1,9827744812155697;0,09442602805222795;"larger";"ok";17,4645649592;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-21T00:00:00Z";3391,25;"m3";"flow";"measured";"2019-08-20T00:00:00Z";"2019-08-21T00:00:00Z";2,4400000000000546;1,998423345886397;0,22096251778814022;"larger";"ok";16,9104658365;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-22T00:00:00Z";3393,87;"m3";"flow";"measured";"2019-08-21T00:00:00Z";"2019-08-22T00:00:00Z";2,619999999999891;2,0408046387368057;0,2838073523890013;"larger";"critical";15,4098178546;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-23T00:00:00Z";3396,33;"m3";"flow";"measured";"2019-08-22T00:00:00Z";"2019-08-23T00:00:00Z";2,4600000000000364;1,9646825277312385;0,2521106923268549;"larger";"ok";18,1051696142;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-24T00:00:00Z";3398,55;"m3";"flow";"measured";"2019-08-23T00:00:00Z";"2019-08-24T00:00:00Z";2,2200000000002547;1,9229050730679287;0,1545031687176951;"larger";"ok";19,5844367345;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-25T00:00:00Z";3400,65;"m3";"flow";"measured";"2019-08-24T00:00:00Z";"2019-08-25T00:00:00Z";2,099999999999909;2,0111048781491467;0,044202131284457914;"larger";"ok";16,4614348014;"calculate_consuming_values_ok";"validate_simple_ok"
"TDS2";"2019-08-26T00:00:00Z";3402,87;"m3";"flow";"measured";"2019-08-25T00:00:00Z";"2019-08-26T00:00:00Z";2,2199999999998;2,047352148807028;0,08432738417441867;"larger";"ok";15,1779818932;"calculate_consuming_values_ok";"validate_simple_ok"
